6.34747	0.70931	5.20048	0.0258975	-0.00849916	6.34249	0.948833	6.30379	0.769103	5.16751	0.0868499	0.156761	5.14803	0.448233	3.89991	3.5697

6.59765	0.74053	5.15742	0.0402754	0.0129346	6.62134	0.836138	6.5611	0.792523	5.16471	0.0946879	0.163373	5.14157	0.488305	3.89991	0.521451

6.84408	0.739354	5.14363	0.0343747	0.00383546	6.78214	0.714036	6.81808	0.817988	5.1618	0.102857	0.169959	5.13452	0.52999	0.241263	0.521451

7.08637	0.723033	5.04642	0.0192951	-0.0179242	7.29121	0.630741	7.07469	0.845578	5.1588	0.111355	0.176519	5.12685	0.573269	0.241263	2.6685

7.30463	0.806497	4.99652	0.0630723	0.0416055	7.13735	0.957217	7.3309	0.875373	5.15569	0.120181	0.183051	5.11851	0.618123	3.02992	2.6685

7.59798	0.817253	5.13447	0.0616569	0.0371956	8.08349	0.819605	7.58668	0.907449	5.15249	0.129333	0.189554	5.10946	0.664531	3.02992	4.6874

7.84799	0.796786	5.12624	0.044464	0.0132082	7.80533	0.719126	7.84199	0.941886	5.14919	0.138811	0.196027	5.09966	0.712469	0.485688	4.6874

8.09715	0.81408	5.05674	0.0476465	0.0155277	8.40453	0.884557	8.0968	0.978759	5.14579	0.148612	0.202468	5.08907	0.761915	0.485688	2.27166

8.33378	0.832129	5.03514	0.0519023	0.0199409	8.24796	0.840322	8.35106	1.01814	5.14231	0.158735	0.208879	5.07766	0.812843	0.391632	2.27166

8.60381	0.918052	5.15466	0.0893388	0.065013	8.45858	1.41118	8.60472	1.06011	5.13873	0.169179	0.215255	5.06537	0.865226	0.391632	7.10528

8.8413	0.977228	5.12992	0.110684	0.0868637	8.74615	1.04858	8.85775	1.10473	5.13507	0.179942	0.221599	5.05216	0.919037	0.821651	7.10528

9.13132	1.01506	5.19556	0.117993	0.0899872	9.8809	1.1419	9.1101	1.15208	5.13132	0.191022	0.227907	5.03798	0.974245	0.821651	6.78916

9.36871	1.04927	5.16758	0.124775	0.092929	9.25579	1.04913	9.36172	1.20223	5.12748	0.202417	0.234179	5.0228	1.03082	0.667786	6.78916

9.64854	1.12037	5.22749	0.146329	0.112648	10.1016	1.52474	9.61255	1.25524	5.12357	0.214126	0.240414	5.00656	1.08873	0.667786	4.55038

9.92293	1.24767	5.26231	0.192176	0.159802	10.0484	1.44598	9.86254	1.31118	5.11958	0.226147	0.246611	4.98922	1.14794	3.31845	4.55038

10.1709	1.33516	5.18292	0.218619	0.182868	10.5377	1.72555	10.1117	1.37011	5.11551	0.238478	0.252769	4.97074	1.20841	3.31845	4.88456

10.3955	1.41718	5.14926	0.24067	0.198477	10.2492	1.45907	10.3598	1.4321	5.11137	0.251116	0.258887	4.95106	1.2701	1.25584	4.88456

10.6267	1.49889	5.03945	0.262733	0.215166	10.9084	1.70343	10.6069	1.49721	5.10717	0.26406	0.264964	4.93014	1.33298	1.25584	3.90892

10.8509	1.53316	5.00484	0.260272	0.199964	10.7313	1.45265	10.853	1.56549	5.10289	0.277309	0.271	4.90794	1.39701	1.1383	3.90892

11.1171	1.58445	5.06236	0.261129	0.18813	11.4783	1.42876	11.0979	1.637	5.09855	0.290859	0.276993	4.8844	1.46213	1.1383	1.97327

11.3963	1.63392	5.10552	0.259962	0.175171	11.587	1.61462	11.3416	1.71179	5.09414	0.304708	0.282942	4.85948	1.52832	1.94591	1.97327

11.6271	1.69039	5.05105	0.266255	0.173142	11.4763	1.53917	11.584	1.78992	5.08968	0.318855	0.288846	4.83313	1.59551	1.94591	0.793915

11.8565	1.75647	5.03178	0.275556	0.174065	11.7788	1.74591	11.8251	1.87144	5.08516	0.333298	0.294705	4.80531	1.66366	0.321147	0.793915

12.1131	1.84588	5.10743	0.290495	0.180046	12.136	2.14937	12.0647	1.95639	5.08058	0.348033	0.300517	4.77598	1.73273	0.321147	1.49475

12.3556	1.8776	5.0885	0.280701	0.157908	12.3226	1.78353	12.3029	2.04482	5.07596	0.363059	0.306282	4.74508	1.80265	0.621482	1.49475

12.612	1.93949	5.14673	0.281835	0.14855	12.5457	1.77728	12.5394	2.13677	5.07128	0.378373	0.311998	4.71257	1.87338	0.621482	0.927607

12.8126	2.07233	5.10967	0.320937	0.186222	12.5924	2.17509	12.7743	2.23227	5.06656	0.393973	0.317665	4.67842	1.94485	3.34999	0.927607

13.0805	2.18022	5.22134	0.336806	0.191325	13.2198	2.6644	13.0075	2.33137	5.0618	0.409856	0.323282	4.64258	2.01701	3.34999	3.37156

13.2845	2.32064	5.18979	0.374489	0.22471	13.0875	2.40708	13.2388	2.43409	5.057	0.42602	0.328848	4.605	2.08981	2.62611	3.37156

13.4636	2.46164	5.04575	0.416759	0.266097	12.7087	3.12439	13.4682	2.54047	5.05217	0.442462	0.334362	4.56565	2.16317	2.62611	11.0564

13.7134	2.57947	5.08003	0.433734	0.270168	13.836	2.62479	13.6955	2.65053	5.0473	0.459181	0.339823	4.52448	2.23703	0.897378	11.0564

13.9331	2.69132	5.05409	0.451022	0.275646	13.8302	2.73893	13.9208	2.7643	5.0424	0.476172	0.34523	4.48147	2.31134	0.897378	0.210877

14.1621	2.84601	5.08333	0.482962	0.296673	14.2106	2.94205	14.1439	2.88179	5.03748	0.493433	0.350583	4.43656	2.38601	0.703919	0.210877

14.4125	2.95736	5.16885	0.486541	0.279165	14.5568	2.87021	14.3646	3.00303	5.03253	0.510962	0.355881	4.38974	2.46099	0.703919	1.43519

14.6185	3.03125	5.10942	0.483271	0.259552	14.4616	2.90734	14.583	3.12802	5.02756	0.528756	0.361122	4.34097	2.5362	2.19152	1.43519

14.8504	3.18523	5.18238	0.506956	0.269105	14.6754	3.96041	14.7989	3.25679	5.02257	0.546812	0.366307	4.29021	2.61157	2.19152	3.76352

15.0592	3.37769	5.20809	0.550334	0.303773	15.0261	3.5067	15.0122	3.38932	5.01757	0.565128	0.371433	4.23744	2.68703	1.18686	3.76352

15.2703	3.5431	5.18073	0.581467	0.325518	15.3685	4.14761	15.2228	3.52563	5.01256	0.583699	0.376501	4.18263	2.76249	1.18686	2.62605

15.4846	3.73128	5.21474	0.615855	0.346275	15.5236	3.82936	15.4306	3.66572	5.00754	0.602525	0.381509	4.12575	2.83789	0.686916	2.62605

15.6957	3.86586	5.19538	0.626454	0.339043	15.7234	3.4105	15.6355	3.80957	5.00251	0.6216	0.386458	4.06678	2.91315	0.686916	0.973519

15.9174	4.01005	5.20234	0.637045	0.331618	15.9774	4.00094	15.8375	3.95719	4.99749	0.640923	0.391345	4.00571	2.98817	0.202298	0.973519

16.1127	4.17137	5.13702	0.663102	0.348486	16.3376	4.21632	16.0363	4.10854	4.99246	0.66049	0.39617	3.94251	3.0629	0.202298	1.7829

16.3103	4.3666	5.16609	0.694837	0.36477	16.3313	4.44499	16.2319	4.26363	4.98744	0.680299	0.400933	3.87716	3.13723	0.413541	1.7829

16.5204	4.53107	5.18753	0.708301	0.358113	16.7586	4.48231	16.4242	4.42242	4.98243	0.700345	0.405632	3.80966	3.21109	0.413541	0.630043

16.6983	4.69872	5.16578	0.728968	0.36147	16.6039	4.67344	16.613	4.5849	4.97743	0.720627	0.410268	3.74	3.28438	0.499576	0.630043

16.8516	4.88607	5.04064	0.771247	0.402097	16.9236	5.10119	16.7983	4.75103	4.97244	0.74114	0.414838	3.66817	3.35704	0.499576	4.42092

17.0158	5.11171	5.07562	0.812261	0.425831	16.9955	5.21099	16.9799	4.92077	4.96747	0.761882	0.419343	3.59416	3.42897	0.682662	4.42092

17.1859	5.2794	5.03581	0.829866	0.424464	17.3421	4.64623	17.1579	5.09409	4.96252	0.782849	0.423782	3.51797	3.50008	0.682662	1.65543

17.3444	5.46091	5.01996	0.851299	0.424842	17.2894	5.43542	17.3319	5.27094	4.9576	0.804038	0.428154	3.4396	3.57028	0.19206	1.65543

17.5008	5.62684	4.96044	0.869156	0.425179	17.6463	4.74597	17.5019	5.45128	4.9527	0.825446	0.432459	3.35907	3.63949	0.19206	3.10626

17.6922	5.7514	4.91467	0.859133	0.389943	17.7853	5.62476	17.6679	5.63506	4.94783	0.847069	0.436695	3.27637	3.70762	1.61128	3.10626

17.8367	5.94362	4.86664	0.889195	0.408278	17.9216	6.07151	17.8297	5.82221	4.943	0.868904	0.440862	3.19151	3.77458	1.61128	0.970245

18.0098	6.13627	4.88967	0.90429	0.402093	18.1263	6.16985	17.9872	6.01269	4.9382	0.890947	0.444959	3.10453	3.84027	0.770447	0.970245

18.1604	6.34189	4.90838	0.927585	0.405268	18.1245	6.79027	18.1402	6.20641	4.93344	0.913195	0.448987	3.01542	3.90462	0.770447	0.741779

18.2818	6.58155	4.94062	0.967993	0.427902	18.2164	6.66138	18.2888	6.40332	4.92872	0.935644	0.452943	2.92421	3.96753	0.690116	0.741779

18.4144	6.79307	4.93361	0.994841	0.436287	18.4022	7.02231	18.4328	6.60333	4.92404	0.958291	0.456828	2.83093	4.0289	0.690116	0.265796

18.5611	6.93034	4.85304	0.99051	0.407305	18.5422	6.76013	18.572	6.80638	4.91942	0.981133	0.46064	2.7356	4.08867	1.82724	0.265796

18.7108	7.1367	4.9006	1.00101	0.390411	18.8089	7.24388	18.7064	7.01237	4.91484	1.00417	0.46438	2.63825	4.14672	1.82724	0.703743

18.9064	7.27701	4.861	0.980389	0.345594	19.1441	7.18344	18.8359	7.22122	4.91032	1.02738	0.468047	2.53893	4.20299	3.87396	0.703743

18.9961	7.47566	4.76921	1.01801	0.378177	18.5479	7.4012	18.9604	7.43283	4.90586	1.05079	0.47164	2.43767	4.25737	3.87396	3.90318

19.087	7.74177	4.83019	1.065	0.409434	19.0138	7.8688	19.0798	7.64712	4.90145	1.07437	0.475158	2.3345	4.3098	1.41081	3.90318

19.2085	7.94758	4.8349	1.07981	0.401176	19.3089	7.67375	19.1939	7.86397	4.89711	1.09813	0.478601	2.22949	4.36017	1.41081	0.272256

19.2875	8.16506	4.81735	1.11143	0.414048	19.132	8.12845	19.3028	8.08329	4.89283	1.12206	0.481969	2.12266	4.40842	1.35334	0.272256

19.3871	8.37494	4.82575	1.12774	0.404137	19.0239	8.17194	19.4062	8.30497	4.88863	1.14615	0.48526	2.01409	4.45445	1.35334	2.23463

19.4815	8.52229	4.71888	1.13158	0.38641	19.347	8.30741	19.5042	8.5289	4.88449	1.17042	0.488475	1.90381	4.49819	3.57787	2.23463

19.5737	8.72847	4.68925	1.15348	0.392608	19.6843	8.35902	19.5966	8.75494	4.88042	1.19484	0.491613	1.7919	4.53956	3.57787	0.518346

19.7339	8.90507	4.67183	1.14034	0.356674	20.0039	8.8906	19.6835	8.983	4.87643	1.21942	0.494673	1.67841	4.57848	4.08345	0.518346

19.809	9.12368	4.63887	1.17214	0.378902	19.6061	9.48659	19.7645	9.21294	4.87251	1.24416	0.497655	1.56341	4.61488	4.08345	0.993931

19.9378	9.35342	4.68364	1.18025	0.367005	20.1574	9.45949	19.8398	9.44463	4.86868	1.26904	0.500558	1.44697	4.64869	3.11588	0.993931

19.9855	9.57084	4.61489	1.22239	0.405216	19.6163	9.76606	19.9093	9.67795	4.86493	1.29407	0.503383	1.32916	4.67984	3.11588	2.63829

20.0716	9.8146	4.65912	1.24509	0.40785	20.1573	9.90876	19.9728	9.91275	4.86127	1.31923	0.506127	1.21005	4.70826	0.868149	2.63829

20.1327	10.0637	4.71277	1.27199	0.410395	19.1911	11.5493	20.0303	10.1489	4.85769	1.34454	0.508793	1.08972	4.73389	0.868149	7.23657

20.18	10.3405	4.7826	1.31047	0.429764	20.166	10.4687	20.0818	10.3863	4.85421	1.36998	0.511377	0.968259	4.75666	1.04288	7.23657

20.1975	10.5737	4.73408	1.35671	0.467973	19.6775	10.803	20.1271	10.6247	4.85081	1.39555	0.513881	0.845742	4.77652	1.04288	3.00963

20.2549	10.851	4.80892	1.38504	0.47298	20.371	11.0109	20.1663	10.864	4.84751	1.42124	0.516304	0.722256	4.7934	2.11232	3.00963

20.2836	11.1084	4.84509	1.41514	0.477217	19.4335	12.3402	20.1993	11.1041	4.84431	1.44706	0.518645	0.597892	4.80727	2.11232	4.90321

20.3177	11.3481	4.84538	1.43918	0.477405	20.3164	11.3483	20.2261	11.3449	4.8412	1.47299	0.520904	0.472738	4.81807	9.84727e-05	4.90321

20.2655	11.5936	4.77499	1.51375	0.556283	19.2063	12.2418	20.2466	11.5861	4.8382	1.49904	0.523081	0.346889	4.82575	9.84727e-05	10.9248

20.3364	11.8356	4.79065	1.51895	0.532077	20.6141	11.9422	20.2608	11.8275	4.83529	1.52519	0.525176	0.220439	4.83027	4.69969	10.9248

20.3615	12.0703	4.82215	1.52562	0.493729	19.966	11.9688	20.2687	12.0692	4.83249	1.55145	0.527187	0.093487	4.83159	4.69969	3.59574

20.3471	12.3612	4.90292	1.56445	0.507936	20.3263	12.4966	20.2701	12.3108	4.8298	1.57781	0.529115	-0.0338694	4.82968	1.15715	3.59574

20.2983	12.5979	4.84984	1.62164	0.560936	20.0192	12.4823	20.2652	12.5522	4.82722	1.60426	0.53096	-0.161529	4.82451	1.15715	3.36892

20.3233	12.8373	4.8451	1.63389	0.544376	20.498	12.8924	20.254	12.7933	4.82474	1.63081	0.532721	-0.28939	4.81605	1.80388	3.36892

20.3113	13.067	4.8195	1.66009	0.546756	20.9151	12.2555	20.2363	13.0339	4.82237	1.65745	0.534397	-0.417348	4.80428	1.80388	2.1017

20.277	13.2792	4.77501	1.68931	0.549168	20.1943	13.1688	20.2122	13.2738	4.82012	1.68417	0.53599	-0.545298	4.78918	1.01442	2.1017

20.2387	13.5132	4.7784	1.71609	0.544249	19.858	13.5236	20.1818	13.5129	4.81798	1.71097	0.537498	-0.673135	4.77072	1.01442	1.28474

20.2169	13.7743	4.81784	1.73818	0.538516	20.3245	13.8896	20.1449	13.7509	4.81595	1.73784	0.53892	-0.800753	4.74892	1.31399	1.28474

20.162	14.0001	4.79239	1.77428	0.555268	20.3387	13.5307	20.1017	13.9878	4.81404	1.76479	0.540258	-0.928043	4.72374	1.31399	0.876239

20.1054	14.2578	4.83355	1.80421	0.557147	20.1216	14.337	20.0521	14.2233	4.81225	1.7918	0.54151	-1.0549	4.69521	0.371449	0.876239

20.0338	14.4862	4.82916	1.83603	0.560331	19.6717	14.4038	19.9962	14.4573	4.81058	1.81888	0.542677	-1.18121	4.66331	0.371449	1.38938

19.9237	14.7438	4.8878	1.88003	0.576366	19.781	14.773	19.934	14.6897	4.80903	1.84601	0.543759	-1.30687	4.62805	1.25236	1.38938

19.8574	14.9609	4.86858	1.89758	0.554702	20.1149	14.0165	19.8655	14.9202	4.80759	1.8732	0.544754	-1.43177	4.58944	1.25236	3.37474

19.8274	15.1771	4.82368	1.90693	0.536197	20.0208	15.2053	19.7908	15.1486	4.80628	1.90044	0.545663	-1.55581	4.54751	2.12316	3.37474

19.697	15.3855	4.78018	1.9801	0.623862	20.0157	15.3443	19.7099	15.3749	4.80509	1.92772	0.546486	-1.67887	4.50226	2.12316	8.02634

19.6697	15.5707	4.6885	1.98737	0.600108	19.9131	15.554	19.6229	15.5989	4.80403	1.95504	0.547223	-1.80085	4.45372	3.44011	8.02634

19.5776	15.7735	4.67081	2.01389	0.593864	19.9388	15.0864	19.5298	15.8203	4.80309	1.98241	0.547873	-1.92164	4.40193	3.44011	1.30038

19.4727	15.9889	4.68167	2.0437	0.593861	19.4748	16.0098	19.4307	16.039	4.80227	2.0098	0.548437	-2.04114	4.3469	0.0252404	1.30038

19.3721	16.1957	4.68356	2.06039	0.566681	19.1556	16.0022	19.3257	16.2549	4.80158	2.03722	0.548915	-2.15925	4.28868	0.0252404	1.78595

19.2629	16.373	4.63728	2.09021	0.568728	19.238	16.2719	19.2148	16.4679	4.80101	2.06467	0.549305	-2.27586	4.22731	0.602414	1.78595

19.1465	16.5681	4.62847	2.11988	0.571873	19.4007	16.2962	19.0981	16.6777	4.80057	2.09213	0.549609	-2.39087	4.16284	0.602414	0.259661

19.0137	16.7817	4.66358	2.14939	0.572424	19.0029	16.8387	18.9757	16.8841	4.80025	2.11961	0.549826	-2.50418	4.0953	0.200113	0.259661

18.8572	16.9741	4.6751	2.20724	0.630962	18.8373	17.7112	18.8477	17.0872	4.80006	2.1471	0.549957	-2.61571	4.02476	0.200113	6.67719

18.6788	17.2155	4.7903	2.24268	0.633588	18.6148	17.3832	18.7142	17.2866	4.8	2.1746	0.55	-2.72534	3.95127	1.9505	6.67719

18.5768	17.4183	4.77181	2.22939	0.55091	18.8177	17.0316	18.5752	17.4822	4.80006	2.2021	0.549957	-2.83299	3.87489	1.9505	5.99697

18.3596	17.6141	4.84921	2.27713	0.570336	18.1023	17.5529	18.4309	17.674	4.80025	2.2296	0.549826	-2.93858	3.79568	3.86927	5.99697

18.2233	17.8054	4.83992	2.28149	0.523973	18.2749	17.4877	18.2814	17.8617	4.80057	2.25709	0.549609	-3.042	3.71372	3.86927	2.42103

18.0919	17.9903	4.81662	2.29828	0.514821	18.2094	18.0461	18.1268	18.0453	4.80101	2.28457	0.549305	-3.14318	3.62906	0.911469	2.42103

17.9168	18.1451	4.79692	2.34057	0.543899	18.3021	17.498	17.9671	18.2246	4.80158	2.31204	0.548915	-3.24204	3.5418	0.911469	1.95025

17.7882	18.2844	4.71181	2.36215	0.539237	17.9018	18.2183	17.8026	18.3994	4.80227	2.33948	0.548437	-3.3385	3.45199	1.0618	1.95025

17.6563	18.4641	4.69163	2.36964	0.512153	18.8558	18.1364	17.6334	18.5697	4.80309	2.3669	0.547873	-3.43247	3.35973	1.0618	6.67506

17.4583	18.6486	4.75354	2.39795	0.514179	17.3845	18.7039	17.4595	18.7353	4.80403	2.3943	0.547223	-3.5239	3.26509	0.526376	6.67506

17.2788	18.7892	4.734	2.43231	0.528861	17.7945	18.0801	17.281	18.8962	4.80509	2.42166	0.546486	-3.61271	3.16817	0.526376	1.73233

17.1186	18.9244	4.68784	2.45691	0.527498	17.1762	18.8863	17.0983	19.0521	4.80628	2.44898	0.545663	-3.69883	3.06904	0.294333	1.73233

16.9514	19.0947	4.69734	2.46908	0.507041	16.9398	19.7311	16.9113	19.203	4.80759	2.47627	0.544754	-3.78221	2.9678	0.294333	3.08093

16.7334	19.2113	4.70349	2.50943	0.522034	16.5734	19.052	16.7201	19.3488	4.80903	2.5035	0.543759	-3.86278	2.86455	2.69012	3.08093

16.5426	19.3654	4.72568	2.53296	0.522451	16.1674	20.2201	16.5251	19.4894	4.81058	2.53069	0.542677	-3.9405	2.75938	2.69012	3.24999

16.3137	19.5297	4.80572	2.55868	0.521094	16.2338	19.6171	16.3262	19.6246	4.81225	2.55783	0.54151	-4.01531	2.65237	0.864131	3.24999

16.0916	19.6129	4.78325	2.60849	0.555089	16.4366	18.2742	16.1237	19.7545	4.81404	2.5849	0.540258	-4.08716	2.54364	0.864131	10.0638

15.8849	19.7577	4.81115	2.6288	0.547276	15.9243	19.8703	15.9176	19.8789	4.81595	2.61191	0.53892	-4.15602	2.43329	0.765036	10.0638

15.6975	19.881	4.7733	2.63511	0.505864	16.2328	19.2166	15.7082	19.9978	4.81798	2.63886	0.537498	-4.22185	2.32141	0.765036	3.25901

15.4633	20.0363	4.85087	2.65307	0.497429	15.4332	20.1836	15.4956	20.111	4.82012	2.66574	0.53599	-4.28461	2.2081	1.31316	3.25901

15.2496	20.18	4.87828	2.66426	0.477743	14.3677	21.3406	15.2799	20.2185	4.82237	2.69253	0.534397	-4.34427	2.09347	1.31316	5.68053

15.0628	20.3096	4.8545	2.67631	0.466259	15.2016	20.4385	15.0613	20.3203	4.82474	2.71925	0.532721	-4.4008	1.97763	1.90263	5.68053

14.8321	20.393	4.85422	2.71275	0.485253	14.7476	19.9571	14.84	20.4162	4.82721	2.74589	0.53096	-4.4542	1.86068	1.90263	2.10728

14.6166	20.5116	4.86416	2.72968	0.477836	14.6665	20.6088	14.6161	20.5063	4.8298	2.77244	0.529115	-4.50443	1.74272	0.632643	2.10728

14.3782	20.6004	4.8884	2.7646	0.499037	13.841	21.0031	14.3897	20.5904	4.8325	2.79889	0.527187	-4.55149	1.62386	0.632643	1.24489

14.1321	20.6743	4.90337	2.79651	0.505784	14.0521	20.5924	14.1611	20.6686	4.83529	2.82525	0.525176	-4.59537	1.50421	0.69468	1.24489

13.8937	20.7469	4.91599	2.83088	0.52357	13.8232	20.859	13.9304	20.7408	4.8382	2.85151	0.523081	-4.63606	1.38386	0.69468	0.366923

13.6183	20.8116	4.97172	2.86502	0.53076	13.4686	20.7253	13.6977	20.807	4.8412	2.87767	0.520904	-4.67357	1.26294	1.62357	0.366923

13.3681	20.8441	4.9853	2.91629	0.575533	13.8263	20.4261	13.4632	20.8671	4.84431	2.90371	0.518645	-4.70789	1.14153	1.62357	2.45359

13.1242	20.8841	4.97696	2.94912	0.579717	13.1072	20.8294	13.2271	20.9211	4.84751	2.92964	0.516304	-4.73904	1.01975	0.175738	2.45359

12.8912	20.9429	4.96655	2.97105	0.571432	13.2669	21.1579	12.9895	20.969	4.85081	2.95546	0.513881	-4.76702	0.897694	0.175738	1.77243

12.6972	20.9836	4.88669	2.99434	0.567714	12.8729	21.0592	12.7506	21.0108	4.85421	2.98115	0.511377	-4.79186	0.775469	2.03169	1.77243

12.4422	21.0253	4.91745	3.02227	0.569404	11.5171	21.6724	12.5106	21.0465	4.85769	3.00672	0.508793	-4.81358	0.653175	2.03169	2.54536

12.1964	21.0621	4.92574	3.04701	0.565453	12.2062	21.11	12.2695	21.0761	4.86127	3.03216	0.506127	-4.83219	0.530912	0.128741	2.54536

11.9571	21.0821	4.92399	3.07804	0.57335	12.3859	21.1066	12.0276	21.0996	4.86493	3.05747	0.503383	-4.84773	0.408778	0.128741	0.977406

11.7173	21.0518	4.89412	3.12157	0.589106	11.6814	20.8651	11.785	21.117	4.86868	3.08264	0.500558	-4.86022	0.286869	1.94997	0.977406

11.4695	21.0386	4.89504	3.15708	0.59633	11.5265	20.6748	11.5418	21.1283	4.87251	3.10767	0.497655	-4.86971	0.165281	1.94997	1.09417

11.2576	21.0304	4.84122	3.18657	0.597274	11.363	21.0688	11.2982	21.1335	4.87643	3.13255	0.494673	-4.87623	0.0441057	0.71051	1.09417

11.0022	20.9923	4.85873	3.22597	0.607804	10.5558	20.5567	11.0544	21.1327	4.88042	3.15728	0.491613	-4.87982	-0.076565	0.71051	4.15935

10.796	20.9528	4.79585	3.26232	0.615511	10.8903	20.927	10.8105	21.1259	4.88449	3.18186	0.488475	-4.88053	-0.196643	0.590987	4.15935

10.5497	20.9502	4.7742	3.27031	0.573652	9.30535	21.3896	10.5666	21.1131	4.88862	3.20629	0.48526	-4.8784	-0.31604	0.590987	5.52087

10.2643	20.9791	4.86732	3.27376	0.545032	10.189	21.209	10.3229	21.0943	4.89283	3.23055	0.481969	-4.87349	-0.434674	3.40674	5.52087

10.0264	20.9602	4.86024	3.29349	0.535023	9.97958	21.2932	10.0795	21.0697	4.89711	3.25465	0.478601	-4.86585	-0.552463	3.40674	1.0225

9.83777	20.9192	4.77604	3.3234	0.540333	9.99634	20.9797	9.83658	21.0391	4.90145	3.27858	0.475158	-4.85554	-0.669327	1.63562	1.0225

9.60843	20.9079	4.72427	3.32528	0.49589	9.38223	21.111	9.59422	21.0028	4.90586	3.30234	0.47164	-4.84262	-0.785189	1.63562	2.35163

9.41865	20.8552	4.65513	3.35571	0.503297	9.53921	20.8762	9.35258	20.9607	4.91032	3.32592	0.468047	-4.82714	-0.899977	0.882795	2.35163

9.20124	20.8122	4.64277	3.37884	0.50257	9.63392	20.9724	9.11177	20.9128	4.91484	3.34932	0.46438	-4.80919	-1.01362	0.882795	1.44518

8.90019	20.7832	4.76739	3.38631	0.481583	8.70331	20.8221	8.87192	20.8594	4.91942	3.37254	0.46064	-4.78881	-1.12605	2.50596	1.44518

